,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
714,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,958.938,2015,6,Millions,2,Two
715,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,1156.2,2015,6,Millions,2,Two
716,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,1206.554,2015,6,Millions,2,Two
717,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,1216.706,2015,6,Millions,2,Two
718,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,1150.547,2015,6,Millions,2,Two
719,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,1099.383,2015,6,Millions,2,Two
720,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,878.187,2015,6,Millions,2,Two
721,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,906.929,2015,6,Millions,2,Two
722,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,16397.65,2015,6,Millions,2,Two
723,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,18924.311,2015,6,Millions,2,Two
724,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,20105.537,2015,6,Millions,2,Two
725,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,21378.082,2015,6,Millions,2,Two
726,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,23252.537,2015,6,Millions,2,Two
727,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,24576.07,2015,6,Millions,2,Two
728,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,25775.146,2015,6,Millions,2,Two
729,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,26971.045,2015,6,Millions,2,Two
730,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,29359.891,2015,6,Millions,2,Two
731,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,28981.23,2015,6,Millions,2,Two
732,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,34502.559,2015,6,Millions,2,Two
733,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,35644.094,2015,6,Millions,2,Two
734,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,41261.398,2015,6,Millions,2,Two
735,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,41286.563,2015,6,Millions,2,Two
736,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,41238.137,2015,6,Millions,2,Two
737,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,42207.973,2015,6,Millions,2,Two
738,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,45365.242,2015,6,Millions,2,Two
739,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,48502.156,2015,6,Millions,2,Two
740,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,53854.176,2015,6,Millions,2,Two
741,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,18348.703,2015,6,Millions,2,Two
742,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,18469.715,2015,6,Millions,2,Two
743,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,18662.59,2015,6,Millions,2,Two
744,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,17849.545,2015,6,Millions,2,Two
745,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,16514.756,2015,6,Millions,2,Two
746,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,18175.68,2015,6,Millions,2,Two
747,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,18235.891,2015,6,Millions,2,Two
748,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,18125.051,2015,6,Millions,2,Two
749,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,17148.141,2015,6,Millions,2,Two
750,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,16656.086,2015,6,Millions,2,Two
751,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,18938.32,2015,6,Millions,2,Two
752,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,18752.166,2015,6,Millions,2,Two
753,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,20355.139,2015,6,Millions,2,Two
754,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,20863.078,2015,6,Millions,2,Two
755,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,20920.744,2015,6,Millions,2,Two
756,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,21114.17,2015,6,Millions,2,Two
757,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,21181.824,2015,6,Millions,2,Two
758,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,22338.086,2015,6,Millions,2,Two
759,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,23157.453,2015,6,Millions,2,Two
760,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,563.186,2015,6,Millions,2,Two
761,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,1028.979,2015,6,Millions,2,Two
762,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,1248.449,2015,6,Millions,2,Two
763,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,1495.666,2015,6,Millions,2,Two
764,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,911.858,2015,6,Millions,2,Two
765,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,836.186,2015,6,Millions,2,Two
766,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,963.179,2015,6,Millions,2,Two
767,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,972.63,2015,6,Millions,2,Two
768,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,1170.999,2015,6,Millions,2,Two
769,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1138.575,2015,6,Millions,2,Two
770,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,509.69,2015,6,Millions,2,Two
771,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,669.445,2015,6,Millions,2,Two
772,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,650.686,2015,6,Millions,2,Two
773,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,498.145,2015,6,Millions,2,Two
774,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,896.051,2015,6,Millions,2,Two
775,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,895.729,2015,6,Millions,2,Two
776,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,680.635,2015,6,Millions,2,Two
777,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,828.144,2015,6,Millions,2,Two
778,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,1080.809,2015,6,Millions,2,Two
779,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,1229.732,2015,6,Millions,2,Two
780,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,1348.145,2015,6,Millions,2,Two
781,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,1006.194,2015,6,Millions,2,Two
782,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,730.928,2015,6,Millions,2,Two
783,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,732.951,2015,6,Millions,2,Two
784,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,1107.004,2015,6,Millions,2,Two
785,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,1195.987,2015,6,Millions,2,Two
786,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,957.622,2015,6,Millions,2,Two
787,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,781.128,2015,6,Millions,2,Two
788,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1140.2,2015,6,Millions,2,Two
789,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,1824.287,2015,6,Millions,2,Two
790,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,2082.135,2015,6,Millions,2,Two
791,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,2324.989,2015,6,Millions,2,Two
792,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,2157.412,2015,6,Millions,2,Two
793,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,2351.669,2015,6,Millions,2,Two
794,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HUN,Hungary,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,731.13,2015,6,Millions,2,Two
